165,294,28,12
166,294,27,12
165,292,28,13
164,291,29,13
165,290,28,13
165,289,29,14
166,289,29,14
166,289,29,15
166,290,29,14
167,289,29,15
168,289,28,15
167,290,29,15
167,289,29,16
168,290,28,15
168,291,29,16
169,292,28,16
169,292,29,17
170,294,27,17
170,295,28,17
171,296,28,17
171,298,28,18
172,299,28,18
172,301,27,18
172,302,28,18
173,304,27,19
173,305,28,19
174,306,27,20
174,308,27,19
174,308,27,20
174,309,28,20
174,309,26,20
173,309,27,20
173,308,26,20
171,306,28,21
171,305,28,22
170,303,28,22
169,301,28,23
168,299,28,23
166,298,28,23
165,296,29,23
164,295,28,23
163,294,27,23
162,293,28,25
160,292,29,25
159,291,28,25
158,291,27,25
157,290,27,25
156,290,27,26
155,291,27,25
154,290,27,26
153,291,27,25
153,291,27,25
152,291,28,26
152,291,28,26
152,291,28,26
152,292,27,26
153,293,27,26
153,293,27,26
154,294,27,26
155,296,26,25
155,297,27,25
157,298,26,26
157,298,27,27
158,299,26,26
159,300,26,26
160,301,26,26
160,301,26,26
161,303,25,25
161,303,26,26
162,304,25,25
162,303,26,26
163,303,25,26
163,304,25,25
163,303,25,26
163,303,25,26
164,303,25,25
164,302,25,26
164,301,25,27
164,302,25,26
164,302,26,26
164,301,25,26
164,301,25,26
164,301,24,26
164,300,25,26
164,299,25,27
164,299,25,27
164,299,26,26
165,298,25,26
166,297,25,27
167,297,24,26
168,297,25,26
169,296,24,27
170,296,25,26
172,296,24,26
173,296,24,26
174,295,24,26
175,295,24,26
176,295,24,26
177,294,24,27
177,294,23,26
177,294,24,26
177,293,23,27
177,293,23,27
177,293,24,27
177,293,22,27
176,292,23,28
176,292,23,28
176,293,22,27
175,293,23,27
175,293,23,27
174,294,23,27
173,294,23,27
173,294,23,27
173,295,23,27
173,296,23,27
173,296,23,27
172,296,23,27
172,297,24,27
172,298,23,26
172,298,23,27
172,299,23,26
172,299,23,27
172,300,23,26
172,300,23,26
173,300,22,26
173,300,22,26
174,301,22,26
174,300,22,27
174,301,23,26
174,300,23,26
175,300,22,26
175,299,22,26
175,299,22,26
175,298,23,27
175,298,23,27
176,297,22,27
176,297,23,27
177,296,21,27
177,296,21,26
176,295,23,27
177,294,22,28
177,294,22,27
177,294,22,26
177,294,22,26
178,293,21,27
178,293,21,27
178,294,21,26
178,294,21,26
178,295,21,25
178,295,21,26
178,296,21,25
178,296,21,26
179,297,21,25
178,298,22,26
179,299,20,25
178,301,21,24
177,302,22,25
177,304,22,24
177,305,21,24
177,305,21,26
177,307,20,26
176,308,21,26
175,310,22,25
175,312,21,24
174,313,22,25
174,314,21,24
173,315,22,25
173,316,21,24
173,317,20,24
172,318,20,24
171,320,21,23
171,320,20,24
171,320,20,25
171,321,20,24
171,321,20,25
172,321,20,25
172,322,19,24
172,323,20,23
172,323,21,24
172,322,21,25
173,323,21,23
175,323,20,23
175,322,20,24
176,322,19,24
176,321,20,24
177,321,20,23
177,320,20,23
177,320,21,23
177,319,21,23
178,317,20,24
178,317,20,23
178,316,21,23
179,315,20,23
179,315,20,21
179,314,20,22
179,313,19,22
179,313,20,22
178,311,20,23
178,312,20,22
177,311,21,23
177,311,20,23
177,311,19,23
176,310,20,24
176,310,19,24
174,310,20,24
173,311,21,23
171,311,21,23
170,311,20,23
169,311,20,23
168,311,20,23
167,311,20,23
165,311,20,23
164,312,19,23
163,311,20,23
161,311,21,23
160,312,21,22
159,311,20,23
158,311,19,22
156,311,19,22
155,310,19,22
153,309,20,22
153,308,19,22
152,307,19,21
151,305,19,22
150,304,19,22
149,302,20,22
149,301,19,23
149,300,19,22
148,298,20,22
148,297,20,22
148,295,20,22
149,294,18,22
150,294,18,21
151,293,18,20
152,292,18,21
152,290,19,21
154,290,19,21
155,289,19,21
157,288,18,22
159,288,18,21
161,288,18,20
163,287,18,21
165,286,18,21
167,285,18,22
169,285,18,21
171,285,19,21
173,285,18,21
175,284,18,21
177,283,19,22
178,284,19,20
180,284,19,20
182,284,17,20
183,284,18,20
184,283,18,20
185,282,18,20
185,282,19,20
186,281,19,21
187,281,18,20
186,279,20,21
187,279,19,20
187,277,19,21
186,277,20,21
186,275,19,22
185,274,19,21
185,274,18,20
184,273,19,20
183,271,19,21
183,270,18,21
181,269,19,20
180,268,20,20
180,267,19,20
179,266,19,21
178,265,20,21
178,264,19,21
178,263,18,21
177,262,18,21
177,261,18,22
176,261,18,21
176,260,18,22
176,260,18,21
176,259,18,21
176,259,17,20
175,258,18,21
175,257,18,21
175,258,18,20
174,257,18,20
174,256,18,21
174,256,17,20
174,256,17,20
173,256,17,19
172,254,18,22
171,255,18,20
171,254,17,21
170,254,18,21
169,254,18,21
168,254,18,20
168,254,18,20
167,254,18,20
166,253,18,21
166,253,17,20
165,253,17,20
165,253,17,20
164,252,17,20
164,252,17,19
164,252,17,19
164,251,17,20
164,251,17,19
163,250,18,19
163,249,18,20
164,248,17,20
164,247,17,20
164,246,17,20
164,245,17,20
164,244,18,19
165,242,17,20
164,241,18,20
165,240,17,20
165,239,17,19
165,237,17,20
165,236,17,19
165,235,17,20
165,233,17,20
164,232,18,20
164,230,17,21
164,229,17,20
163,228,17,20
162,227,18,19
161,226,18,19
161,224,18,20
160,224,18,19
159,223,18,19
158,222,17,18
158,221,17,19
157,219,17,20
156,219,17,19
155,219,17,19
154,218,17,19
154,218,16,19
153,218,17,19
153,218,17,19
153,218,17,18
153,218,16,18
152,218,16,17
152,218,16,18
152,218,16,17
152,217,17,18
152,217,17,17
152,216,17,18
152,216,17,17
153,216,16,17
153,216,16,17
152,215,17,17
153,214,17,17
153,213,17,17
153,212,17,17
153,211,17,16
153,210,17,16
153,209,17,15
153,207,16,17
153,205,16,18
152,204,17,17
152,203,16,17
152,202,16,17
152,201,16,16
151,200,16,16
150,198,17,17
150,197,16,17
149,196,17,17
149,195,16,18
148,195,16,17
147,194,17,18
146,195,17,17
146,194,17,18
145,194,16,18
144,194,16,18
143,194,16,18
142,193,17,19
141,193,17,20
140,194,17,19
140,194,16,19
139,193,16,20
138,193,17,21
137,192,17,21
136,192,17,21
135,192,17,20
135,192,16,20
134,189,16,22
133,189,17,21
133,188,16,21
133,187,16,21
133,186,15,21
132,184,16,22
132,183,16,20
131,181,16,21
131,180,16,20
131,178,16,21
131,176,15,21
131,175,15,21
130,174,16,21
130,172,16,21
129,171,17,21
129,170,16,21
130,169,15,21
130,169,15,21
129,169,16,21
129,169,16,21
129,169,16,22
130,171,15,21
130,172,15,21
130,174,16,21
130,177,16,20
130,178,16,21
131,181,16,20
131,184,16,20
132,187,15,21
131,190,16,21
132,194,16,20
132,197,15,20
132,201,16,20
133,205,15,19
133,208,15,20
133,212,16,19
134,216,16,19
135,220,16,19
135,224,16,18
136,227,16,19
137,232,15,19
138,236,16,18
139,240,16,18
140,244,16,18
141,248,16,18
143,251,15,18
144,255,15,17
146,257,15,18
147,261,16,17
149,264,15,17
150,266,16,18
152,270,15,17
153,272,16,17
155,275,16,17
157,278,15,16
158,280,15,16
159,281,15,17
160,285,15,16
160,286,15,16
160,288,15,16
159,291,16,16
158,293,15,16
157,295,15,15
155,297,16,16
153,301,16,14
152,304,15,14
150,305,15,14
147,307,15,13
144,308,15,14
142,311,15,13
139,311,15,15
136,312,14,15
134,314,14,15
130,317,16,15
127,318,15,14
125,319,15,12
122,320,16,12
120,320,16,12
118,320,17,11
117,320,16,11
117,320,15,11
116,319,16,12
116,319,15,9
117,317,15,11
117,315,16,12
118,314,16,11
120,313,15,9
121,311,15,10
123,308,15,10
127,306,14,10
129,304,14,10
132,302,14,10
136,301,13,10
138,298,14,11
140,296,15,9
144,293,14,10
147,292,14,9
150,290,14,10
152,289,15,9
156,288,14,9
158,287,14,8
160,285,15,8
163,284,14,8
166,283,12,8
166,282,15,9
169,282,14,8
171,282,13,7
172,282,14,7
173,282,14,7
176,282,13,7
177,282,13,7
178,282,13,6
180,281,11,6
179,281,13,7
180,281,12,8
179,281,12,7
180,281,12,7
181,281,11,7
179,280,12,7
179,281,11,6
180,281,11,7
180,281,10,6
178,281,11,6
178,280,11,7
177,280,11,7
177,281,10,7
176,281,9,7
176,281,9,6
175,281,10,6
174,279,10,8
173,279,11,8
171,279,13,7
171,279,12,6
171,278,12,7
171,278,12,7
171,277,12,8
171,278,12,7
171,278,13,7
171,278,14,7
174,278,12,7
174,279,12,7
176,279,11,8
177,280,12,8
178,280,13,8
180,281,12,9
181,283,12,7
183,283,12,9
185,285,11,9
186,288,13,8
188,290,12,9
189,291,13,9
192,294,13,9
195,297,12,9
196,299,12,11
199,302,12,10
202,306,12,10
204,310,13,10
206,313,13,10
209,317,13,11
212,321,13,11
215,324,14,11
217,327,14,11
221,330,13,12
